"","block","start_meter","end_meter","formation_start","release_end","line","buffer"
"12650","219_220_1",67343,68643,2114.31108499319,2286.707827163,"s4_s_1",641.187267405316
"452","219_220_1",67343,68643,2927.89509456831,3033.32983742483,"ice_s_1",892.32591113712
"2374","219_220_1",67343,68643,3925.65574856195,4031.50603427517,"re_s_1",696.38906029381
"803","219_220_1",67343,68643,4727.89509456898,4833.32983742659,"ic3_s_1",181.245902213814
"199","219_220_1",67343,68643,5014.57573964041,5124.13162535475,"rjx_s",590.179459638543
"12849","219_220_1",67343,68643,5714.31108499329,5886.707827163,"s4_s_2",1638.94792139954
"3089","219_220_1",67343,68643,7525.65574856255,7631.50603427791,"re_s_2",696.389060299873
"1154","219_220_1",67343,68643,8327.89509457778,8433.32983743758,"ic3_s_2",NA
"12651","220_221_1",68643,70013,2262,2342.34063175404,"s4_s_1",621.857891385464
"453","220_221_1",68643,70013,2964.19852313951,3088.28640885305,"ice_s_1",874.603625422781
"2375","220_221_1",68643,70013,3962.89003427583,4087.87174856026,"re_s_1",676.326774580321
"804","220_221_1",68643,70013,4764.19852314059,4888.28640885543,"ic3_s_1",164.144187927855
"200","220_221_1",68643,70013,5052.43059678328,5181.43676821193,"rjx_s",680.563231788075
"12850","220_221_1",68643,70013,5862,5942.34063175502,"s4_s_2",1620.54940252223
"3090","220_221_1",68643,70013,7562.89003427725,7687.87174856425,"re_s_2",676.326774585961
"1155","220_221_1",68643,70013,8364.19852315021,8488.28640886766,"ic3_s_2",NA
"12652","221_222_1",70013,71043,2262,2448.707827163,"s4_s_1",567.639267404742
"454","221_222_1",70013,71043,3016.34709456774,3129.60412313849,"ice_s_1",886.771625422459
"2376","221_222_1",70013,71043,4016.37574856095,4130.24889141763,"re_s_1",686.098203151779
"805","221_222_1",70013,71043,4816.34709456941,4929.60412314134,"ic3_s_1",177.203616499114
"201","221_222_1",70013,71043,5106.80773964046,5224.52019678338,"rjx_s",637.479803216621
"12851","221_222_1",70013,71043,5862,6048.707827163,"s4_s_2",1567.66792140055
"3091","221_222_1",70013,71043,7616.37574856355,7730.24889142186,"re_s_2",686.098203158355
"1156","221_222_1",70013,71043,8416.34709458021,8529.60412315451,"ic3_s_2",NA
"12653","222_223_1",71043,72483,2424,2586.707827163,"s4_s_1",484.595838832958
"455","222_223_1",71043,72483,3071.30366599596,3187.36869456669,"ice_s_1",885.372768279356
"2377","222_223_1",71043,72483,4072.74146284605,4189.494605704,"re_s_1",681.809060294246
"806","222_223_1",71043,72483,4871.30366599825,4987.3686945702,"ic3_s_1",176.744187927438
"202","222_223_1",71043,72483,5164.11288249763,5284.75333964056,"rjx_s",739.246660359443
"12852","222_223_1",71043,72483,6024,6186.707827163,"s4_s_2",1486.03363568689
"3092","222_223_1",71043,72483,7672.74146284989,7789.49460570823,"re_s_2",681.809060302068
"1157","222_223_1",71043,72483,8471.3036660103,8587.36869458467,"ic3_s_2",NA
"12654","223_224_1",72483,73043,2562,2609.83648732053,"s4_s_1",502.78489296087
"456","223_224_1",72483,73043,3112.6213802814,3209.83269456654,"ice_s_1",905.285911136732
"2378","223_224_1",72483,73043,4115.11860570328,4212.53460570426,"re_s_1",700.086774579905
"807","223_224_1",72483,73043,4912.62138028416,5009.83269457031,"ic3_s_1",197.363616498783
"203","223_224_1",72483,73043,5207.19631106909,5308.17733964057,"rjx_s",853.822660359429
"12853","223_224_1",72483,73043,6162,6209.8364873209,"s4_s_2",1505.2821183866
"3093","223_224_1",72483,73043,7715.11860570751,7812.53460570849,"re_s_2",700.086774588664
"1158","223_224_1",72483,73043,8512.62138029715,8609.83269458529,"ic3_s_2",NA
"12655","224_225_1",73043,74343,2562,2657.15195219806,"s4_s_1",513.233999511538
"457","224_225_1",73043,74343,3170.3859517096,3257.65133569874,"ice_s_1",916.712984290905
"2379","224_225_1",73043,74343,4174.36431998965,4261.90726470768,"re_s_1",708.478687005338
"808","224_225_1",73043,74343,4970.38595171301,5057.65133570303,"ic3_s_1",209.778118223233
"204","224_225_1",73043,74343,5267.42945392627,5358.03951244591,"rjx_s",803.960487554094
"12854","224_225_1",73043,74343,6162,6257.15195219893,"s4_s_2",1517.21236779494
"3094","224_225_1",73043,74343,7774.36431999388,7861.90726471191,"re_s_2",708.478687015407
"1159","224_225_1",73043,74343,8570.38595172731,8657.65133571696,"ic3_s_2",NA
"12656","225_226_1",74343,75623,2594.96163017772,2808.707827163,"s4_s_1",384.142124546456
"458","225_226_1",74343,75623,3192.84995170945,3304.53272700294,"ice_s_1",892.871592986965
"2380","225_226_1",74343,75623,4197.4043199899,4458.29805775875,"re_s_1",534.551893954374
"809","225_226_1",74343,75623,4992.84995171312,5104.53272700781,"ic3_s_1",186.320726918469
"205","225_226_1",74343,75623,5290.85345392628,5406.92438201186,"rjx_s",788.037248166092
"12855","225_226_1",74343,75623,6194.96163017795,6408.707827163,"s4_s_2",1388.69649283113
"3095","225_226_1",74343,75623,7797.40431999413,8058.29805775875,"re_s_2",534.551893969181
"1160","225_226_1",74343,75623,8592.84995172793,8704.53272702057,"ic3_s_2",NA
"12657","226_227_1",75623,76983,2784,2852.49804379134,"s4_s_1",388.864700603082
"459","226_227_1",75623,76983,3241.36274439442,3346.51562071316,"ice_s_1",1087.48437928684
"2381","226_227_1",75623,76983,4434,4500.94592090965,"re_s_1",540.416823488971
"810","226_227_1",75623,76983,5041.36274439862,5146.51562071758,"ic3_s_1",194.923822162991
"206","226_227_1",75623,76983,5341.43944288057,5450.70141647832,"rjx_s",933.298583521678
"12856","226_227_1",75623,76983,6384,6452.4980437909,"s4_s_2",1581.5019562091
"3096","226_227_1",75623,76983,8034,8100.94592090965,"re_s_2",540.416823503076
"1161","226_227_1",75623,76983,8641.36274441272,8746.51562072943,"ic3_s_2",NA
"12658","227_247_1",76983,78003,2784,2882.88033622078,"s4_s_1",405.363799477836
"460","227_247_1",76983,78003,3288.24413569862,3377.20304928497,"ice_s_1",1056.79695071503
"2382","227_247_1",76983,78003,4434,4530.3219209097,"re_s_1",557.922214793702
"811","227_247_1",76983,78003,5088.2441357034,5177.20304928893,"ic3_s_1",213.1212631576
"207","227_247_1",76983,78003,5390.32431244653,5482.70027362097,"rjx_s",901.299726379034
"12857","227_247_1",76983,78003,6384,6482.88033621995,"s4_s_2",1551.11966378005
"3097","227_247_1",76983,78003,8034,8130.3219209097,"re_s_2",557.922214806642
"1162","227_247_1",76983,78003,8688.24413571634,8777.20304929985,"ic3_s_2",NA
"12659","247_248_1",78003,79353,2839.09190093416,3016.65898014174,"s4_s_1",314.869583428489
"461","247_248_1",78003,79353,3331.52856357023,3417.81876357119,"ice_s_1",1069.83595733845
"2383","247_248_1",78003,79353,4487.65472090964,4569.20192090976,"re_s_1",562.326642664984
"812","247_248_1",78003,79353,5131.52856357474,5217.81876357453,"ic3_s_1",217.639738618116
"208","247_248_1",78003,79353,5435.45850219265,5525.05170219211,"rjx_s",914.040198741679
"12858","247_248_1",78003,79353,6439.09190093379,6616.65898014174,"s4_s_2",1470.9957407679
"3098","247_248_1",78003,79353,8087.65472090964,8169.20192090976,"re_s_2",562.32664267701
"1163","247_248_1",78003,79353,8731.52856358677,8817.81876358422,"ic3_s_2",NA
"12660","248_249_1",79353,80993,2994,3061.93742938378,"s4_s_1",300.278562758256
"462","248_249_1",79353,80993,3362.21599214204,3467.15933500037,"ice_s_1",1049.87138590931
"2384","248_249_1",79353,80993,4517.03072090969,4616.43392090983,"re_s_1",545.782071236254
"813","248_249_1",79353,80993,5162.21599214609,5267.15933500297,"ic3_s_1",200.298024332322
"209","248_249_1",79353,80993,5467.45735933529,5576.50084504891,"rjx_s",1017.49915495109
"12859","248_249_1",79353,80993,6594,6661.93742938379,"s4_s_2",1455.0932915259
"3099","248_249_1",79353,80993,8117.03072090969,8216.43392090983,"re_s_2",545.782071247351
"1164","248_249_1",79353,80993,8762.21599215719,8867.15933501117,"ic3_s_2",NA
"12661","249_250_1",80993,82013,2994,3088.16600081253,"s4_s_1",314.665705615728
"463","249_250_1",80993,82013,3402.83170642826,3497.84676357218,"ice_s_1",1058.06395733757
"2385","249_250_1",80993,82013,4555.91072090975,4645.80992090988,"re_s_1",557.021785521811
"814","249_250_1",80993,82013,5202.83170643169,5297.84676357432,"ic3_s_1",211.962024332122
"210","249_250_1",80993,82013,5509.80878790644,5608.49970219156,"rjx_s",985.500297808444
"12860","249_250_1",80993,82013,6594,6688.16600081253,"s4_s_2",1467.74472009722
"3100","249_250_1",80993,82013,8155.91072090975,8245.80992090988,"re_s_2",557.021785531681
"1165","249_250_1",80993,82013,8802.83170644156,8897.84676358159,"ic3_s_2",NA
"12662","250_251_1",82013,84263,3049.10600081233,3146.02314367006,"s4_s_1",306.149134187383
"464","250_251_1",82013,84263,3452.17227785744,3565.53962071588,"ice_s_1",1037.60310019395
"2386","250_251_1",82013,84263,4603.14272090983,4710.60992090999,"re_s_1",541.562356950144
"815","250_251_1",82013,84263,5252.17227786013,5365.53962071699,"ic3_s_1",195.718310046248
"211","250_251_1",82013,84263,5561.25793076324,5679.0854164768,"rjx_s",970.020584335534
"12861","250_251_1",82013,84263,6649.10600081233,6746.02314367006,"s4_s_2",1457.11957723976
"3101","250_251_1",82013,84263,8203.14272090983,8310.60992090999,"re_s_2",541.562356958522
"1166","250_251_1",82013,84263,8852.17227786851,8965.53962072221,"ic3_s_2",NA
"12663","251_252_1",84263,85238,3075.33457224108,3171.73549549133,"s4_s_1",311.12421093792
"465","251_252_1",84263,85238,3482.85970642925,3595.4954254361,"ice_s_1",1037.02329547378
"2387","251_252_1",84263,85238,4632.51872090987,4739.13889357908,"re_s_1",543.720812852392
"816","251_252_1",84263,85238,5282.85970643148,5395.49542543692,"ic3_s_1",197.761362468962
"212","251_252_1",84263,85238,5593.25678790588,5710.32138379153,"rjx_s",965.013188449554
"12862","251_252_1",84263,85238,6675.33457224108,6771.73549549134,"s4_s_2",1460.78322541854
"3102","251_252_1",84263,85238,8232.51872090987,8339.13889357909,"re_s_2",543.720812859841
"1167","251_252_1",84263,85238,8882.85970643893,8995.49542544158,"ic3_s_2",NA
"12664","252_253_1",85238,86408,3133.1917150986,3296.22026624096,"s4_s_1",254.332297331989
"466","252_253_1",85238,86408,3550.55256357295,3633.70252403782,"ice_s_1",1063.61619687216
"2388","252_253_1",85238,86408,4697.31872090998,4775.64019066639,"re_s_1",574.912372907761
"817","252_253_1",85238,86408,5350.55256357415,5433.70252403865,"ic3_s_1",230.139978152478
"213","252_253_1",85238,86408,5663.84250219113,5750.16126438529,"rjx_s",983.030450713318
"12863","252_253_1",85238,86408,6733.19171509861,6896.22026624096,"s4_s_2",1401.09845466902
"3103","252_253_1",85238,86408,8297.31872090998,8375.64019066551,"re_s_2",574.912372914048
"1168","252_253_1",85238,86408,8950.55256357955,9033.7025240433,"ic3_s_2",NA
"12665","253_254_1",86408,86848,3264,3321.75842619062,"s4_s_1",258.292807759443
"467","253_254_1",86408,86848,3580.05123395006,3648.97576091813,"ice_s_1",1076.54588174917
"2389","253_254_1",86408,86848,4725.5216426673,4790.14127941106,"re_s_1",589.909954539831
"818","253_254_1",86408,86848,5380.05123395089,5448.97576091905,"ic3_s_1",245.626038587884
"214","253_254_1",86408,86848,5694.60179950694,5766.08720369649,"rjx_s",1097.91279630351
"12864","253_254_1",86408,86848,6864,6921.75842619062,"s4_s_2",1403.76321647668
"3104","253_254_1",86408,86848,8325.5216426673,8390.14127941018,"re_s_2",589.909954545363
"1169","253_254_1",86408,86848,8980.05123395554,9048.97576092373,"ic3_s_2",NA
"12666","254_255_1",86848,87738,3264,3383.19189473643,"s4_s_1",234.808868375734
"468","254_255_1",86848,87738,3618.00076311216,3714.67160555865,"ice_s_1",1047.16703885409
"2390","254_255_1",86848,87738,4761.83864441275,4859.71451837466,"re_s_1",558.286244738322
"819","254_255_1",86848,87738,5418.00076311298,5514.67160555959,"ic3_s_1",219.501497860473
"215","254_255_1",86848,87738,5734.17310342006,5834.59056306526,"rjx_s",1029.40943693474
"12865","254_255_1",86848,87738,6864,6983.19189473636,"s4_s_2",1378.6467496755
"3105","254_255_1",86848,87738,8361.83864441186,8459.71451837379,"re_s_2",558.286244743855
"1170","254_255_1",86848,87738,9018.00076311764,9114.67160556394,"ic3_s_2",NA
"13290","255_282_1",87737,87823,288,308.084210526327,"s12_s_1",1779.91578947367
"13356","255_282_1",87737,87823,2088,2108.08421052637,"s12_s_2",1779.91578947363
"13422","255_282_1",87737,87823,3888,3908.08421052637,"s12_s_3",1779.91578947363
"13488","255_282_1",87737,87823,5688,5708.08421052615,"s12_s_4",-2403.08896887624
"12667","255_282_1",87738,87823,3304.99524164991,3387.59064473643,"s4_s_1",245.2326348826
"469","255_282_1",87738,87823,3632.82327961903,3723.62210555867,"ice_s_1",1052.40460521381
"2391","255_282_1",87738,87823,4776.02671077248,4868.89451837468,"re_s_1",563.928761245294
"820","255_282_1",87738,87823,5432.82327961997,5523.6221055596,"ic3_s_1",1381.37313609031
"12866","255_282_1",87738,87823,6904.99524164991,6987.59064473633,"s4_s_2",1388.43606603527
"3106","255_282_1",87738,87823,8376.0267107716,8468.89451837381,"re_s_2",563.928761250818
"1171","255_282_1",87738,87823,9032.82327962462,9123.62210556388,"ic3_s_2",NA
"13034","281_282_1",87823,87918,83.8515789473661,108.496421052628,"s4_n_1",179.503578947372
"13291","281_282_1",87823,87918,288,312.584210526332,"s12_s_1",1061.41578947367
"7","281_282_1",87823,87918,1374,1422.39536870382,"rjx_n",665.604631296177
"13357","281_282_1",87823,87918,2088,2112.58421052639,"s12_s_2",1192.41103112352
"12668","281_282_1",87823,87918,3304.99524164991,3392.50689473644,"s4_s_1",240.316384882592
"470","281_282_1",87823,87918,3632.82327961903,3733.62560555869,"ice_s_1",-49.7740266112032
"13163","281_282_1",87823,87918,3683.85157894748,3708.49642105281,"s4_n_2",179.503578947195
"13423","281_282_1",87823,87918,3888,3912.58421052639,"s12_s_3",863.442500246093
"2392","281_282_1",87823,87918,4776.02671077248,4879.15451837469,"re_s_1",553.668761245278
"821","281_282_1",87823,87918,5432.82327961997,5533.62560555962,"ic3_s_1",154.37439444038
"13489","281_282_1",87823,87918,5688,5712.58421052609,"s12_s_4",1192.41103112382
"12867","281_282_1",87823,87918,6904.99524164991,6992.5068947363,"s4_s_2",1383.5198160353
"3107","281_282_1",87823,87918,8376.0267107716,8479.15451837382,"re_s_2",553.668761250801
"1172","281_282_1",87823,87918,9032.82327962462,9133.62560556381,"ic3_s_2",NA
"13292","278_281_1",87918,88518,288,410.073725177174,"s12_s_1",1677.92627482283
"13358","278_281_1",87918,88518,2088,2210.07372517718,"s12_s_2",1094.92151647273
"12669","278_281_1",87918,88518,3304.99524164991,NA,"s4_s_1",NA
"471","278_281_1",87918,88518,3632.82327961903,3869.34297576935,"ice_s_1",18.6570242306543
"13424","278_281_1",87918,88518,3888,4010.07372517718,"s12_s_3",765.952985595306
"2393","278_281_1",87918,88518,4776.02671077248,4999.39077617009,"re_s_1",433.432503449883
"822","278_281_1",87918,88518,5432.82327961997,5669.34297576935,"ic3_s_1",18.6570242306479
"13490","278_281_1",87918,88518,5688,5810.07372517718,"s12_s_4",1094.92151647273
"12868","278_281_1",87918,88518,6904.99524164991,NA,"s4_s_2",NA
"3108","278_281_1",87918,88518,8376.0267107716,8599.39077617009,"re_s_2",433.432503454533
"1173","278_281_1",87918,88518,9032.82327962462,9269.34297576935,"ic3_s_2",NA
"13293","277_278_1",88518,88638,384,416.336415848685,"s12_s_1",1767.66358415132
"13359","277_278_1",88518,88638,2184,2216.33641584869,"s12_s_2",1377.66358415131
"12670","277_278_1",88518,88636,3594,NA,"s4_s_1",NA
"472","277_278_1",88518,88638,3834,3876.74323494286,"ice_s_1",107.25676505714
"13425","277_278_1",88518,88638,3984,4016.33641584869,"s12_s_3",957.663584151313
"2394","277_278_1",88518,88638,4974,5005.40295921473,"re_s_1",628.597040785275
"823","277_278_1",88518,88638,5634,5676.74323494286,"ic3_s_1",107.256765057141
"13491","277_278_1",88518,88638,5784,5816.33641584868,"s12_s_4",1377.66358415132
"12869","277_278_1",88518,88636,7194,NA,"s4_s_2",NA
"3109","277_278_1",88518,88638,8574,8605.40295921475,"re_s_2",628.597040785251
"1174","277_278_1",88518,88638,9234,9276.74323494288,"ic3_s_2",NA
"13294","276_277_1",88638,88678,384,418.231152690792,"s12_s_1",1765.76884730921
"13360","276_277_1",88638,88678,2184,2218.2311526908,"s12_s_2",1615.7688473092
"473","276_277_1",88638,88678,3834,3878.88868251189,"ice_s_1",105.11131748811
"13426","276_277_1",88638,88678,3984,4018.2311526908,"s12_s_3",955.768847309198
"2395","276_277_1",88638,88678,4974,5007.22190658314,"re_s_1",626.778093416864
"824","276_277_1",88638,88678,5634,5678.88868251189,"ic3_s_1",105.111317488107
"13492","276_277_1",88638,88678,5784,5818.23115269075,"s12_s_4",2755.76884730925
"3110","276_277_1",88638,88678,8574,8607.2219065832,"re_s_2",626.778093416804
"1175","276_277_1",88638,88678,9234,9278.88868251191,"ic3_s_2",NA
"13295","275_276_1",88678,88838,384,425.810100059221,"s12_s_1",1758.18989994078
"13361","275_276_1",88678,88838,2184,2225.81010005926,"s12_s_2",1608.18989994074
"474","275_276_1",88678,88838,3834,3886.47915587464,"ice_s_1",97.520844125364
"13427","275_276_1",88678,88838,3984,4025.81010005926,"s12_s_3",948.189899940742
"2396","275_276_1",88678,88838,4974,5014.49769605678,"re_s_1",619.502303943222
"825","275_276_1",88678,88838,5634,5686.47915587463,"ic3_s_1",97.520844125369
"13493","275_276_1",88678,88838,5784,5825.81010005907,"s12_s_4",2748.18989994093
"3111","275_276_1",88678,88838,8574,8614.49769605698,"re_s_2",619.502303943016
"1176","275_276_1",88678,88838,9234,9286.47915587467,"ic3_s_2",NA
"13296","267_275_1",88838,89168,384,441.441679006606,"s12_s_1",1742.55832099339
"13362","267_275_1",88838,89168,2184,2241.4416790067,"s12_s_2",1592.5583209933
"475","267_275_1",88838,89168,3834,3901.25696640096,"ice_s_1",82.7430335990425
"13428","267_275_1",88838,89168,3984,4041.4416790067,"s12_s_3",932.558320993301
"2397","267_275_1",88838,89168,4974,5029.50401184617,"re_s_1",604.495988153834
"826","267_275_1",88838,89168,5634,5701.2569664008,"ic3_s_1",82.7430335991976
"13494","267_275_1",88838,89168,5784,5841.44167900621,"s12_s_4",2732.55832099379
"3112","267_275_1",88838,89168,8574,8629.50401184667,"re_s_2",604.495988153329
"1177","267_275_1",88838,89168,9234,9301.25696640114,"ic3_s_2",NA
"13297","267_268_1",89168,89238,409.752205322371,444.757468480293,"s12_s_1",1250.08463678293
"1939","267_268_1",89168,89238,1694.84210526323,1745.69305263179,"ir13_s_1",-41.6095137707082
"1858","267_268_1",89168,89238,1704.08353886108,1746.95937479102,"ir13_n_1",462.792830531367
"13363","267_268_1",89168,89238,2209.75220532238,2244.7574684804,"s12_s_2",1623.04097373692
"476","267_268_1",89168,89238,3867.79844221732,3904.44012429571,"ice_s_1",105.312081026675
"13429","267_268_1",89168,89238,4009.75220532238,4044.7574684804,"s12_s_3",953.96464862905
"2398","267_268_1",89168,89238,4998.72211710945,5032.68716974088,"re_s_1",262.154935522116
"1989","267_268_1",89168,89238,5294.842105263,5345.6930526311,"ir13_s_2",-41.6095137684306
"1908","267_268_1",89168,89238,5304.08353886267,5346.95937479263,"ir13_n_2",320.839067424684
"827","267_268_1",89168,89238,5667.79844221732,5704.44012429552,"ic3_s_1",105.312081026805
"13495","267_268_1",89168,89238,5809.75220532233,5844.75746847984,"s12_s_4",2753.96464862968
"3113","267_268_1",89168,89238,8598.72211710952,8632.68716974145,"re_s_2",635.111272475884
"1178","267_268_1",89168,89238,9267.79844221734,9304.44012429593,"ic3_s_2",NA
"13298","268_269_1",89238,89478,409.752205322371,456.125889532937,"s12_s_1",1238.71621573029
"1940","268_269_1",89238,89478,1694.84210526323,1755.69726315814,"ir13_s_1",454.054942164245
"13364","268_269_1",89238,89478,2209.75220532238,2256.12588953308,"s12_s_2",1611.67255268423
"477","268_269_1",89238,89478,3867.79844221732,3915.35380850628,"ice_s_1",94.3983968161024
"13430","268_269_1",89238,89478,4009.75220532238,4056.12588953308,"s12_s_3",942.596227576366
"2399","268_269_1",89238,89478,4998.72211710945,5043.60085395135,"re_s_1",251.241251311652
"1990","268_269_1",89238,89478,5294.842105263,5355.69726315734,"ir13_s_2",312.101179059972
"828","268_269_1",89238,89478,5667.79844221732,5715.35380850598,"ic3_s_1",94.3983968163411
"13496","268_269_1",89238,89478,5809.75220532233,5856.12588953231,"s12_s_4",2742.59622757721
"3114","268_269_1",89238,89478,8598.72211710952,8643.60085395214,"re_s_2",624.197588265202
"1179","268_269_1",89238,89478,9267.79844221734,9315.35380850661,"ic3_s_2",NA
"13299","269_292_1",89478,90878,409.752205322371,500.646256480747,"s12_s_1",1194.19584878248
"1941","269_292_1",89478,90878,1694.84210526323,1797.1661622963,"ir13_s_1",412.586043026083
"13365","269_292_1",89478,90878,2209.75220532238,2300.64625648066,"s12_s_2",1567.15218573666
"478","269_292_1",89478,90878,3867.79844221732,3960.59260756616,"ice_s_1",49.1595977562279
"13431","269_292_1",89478,90878,4009.75220532238,4100.64625648071,"s12_s_3",898.075860628738
"2400","269_292_1",89478,90878,4998.72211710945,5086.34040622132,"re_s_1",208.501699041682
"1991","269_292_1",89478,90878,5294.842105263,5397.16616229595,"ir13_s_2",270.632279921369
"829","269_292_1",89478,90878,5667.79844221732,5760.59260756586,"ic3_s_1",49.1595977564648
"13497","269_292_1",89478,90878,5809.75220532233,5900.64625648081,"s12_s_4",2698.07586062871
"3115","269_292_1",89478,90878,8598.72211710952,8686.34040622211,"re_s_2",581.458035995227
"1180","269_292_1",89478,90878,9267.79844221734,9360.59260756648,"ic3_s_2",NA
"13300","292_293_1",90878,92068,440.067994796087,536.346256480714,"s12_s_1",1202.05584878266
"1942","292_293_1",90878,92068,1738.40210526337,1828.58216229626,"ir13_s_1",411.485832499947
"13366","292_293_1",90878,92068,2240.06799479621,2336.34625648036,"s12_s_2",1560.95828886799
"479","292_293_1",90878,92068,3897.30454534835,3994.86460756621,"ice_s_1",45.2033872299976
"13432","292_293_1",90878,92068,4040.06799479621,4136.34625648149,"s12_s_3",891.479018522528
"2401","292_293_1",90878,92068,5027.82527500402,5120.61240622137,"re_s_1",217.789699041296
"1992","292_293_1",90878,92068,5338.40210526267,5428.58216229672,"ir13_s_2",268.722383051421
"830","292_293_1",90878,92068,5697.30454534814,5794.86460756592,"ic3_s_1",45.2033872296524
"13498","292_293_1",90878,92068,5840.06799479557,5936.34625648159,"s12_s_4",2691.47901852308
"3116","292_293_1",90878,92068,8627.82527500467,8720.61240622217,"re_s_2",576.692139126419
"1181","292_293_1",90878,92068,9297.30454534858,9394.86460756653,"ic3_s_2",NA
"13301","293_294_1",92068,93258,487.176256480751,573.548862244676,"s12_s_1",1209.36370005163
"1943","293_294_1",92068,93258,1782.91256229631,1861.75109363876,"ir13_s_1",425.425162841936
"13367","293_294_1",92068,93258,2287.1762564807,2373.54886224414,"s12_s_2",1572.31254532201
"480","293_294_1",92068,93258,3945.86140756615,4030.64922853048,"ice_s_1",56.5270279502201
"13433","293_294_1",92068,93258,4087.1762564807,4173.548862246,"s12_s_3",899.500343975313
"2402","293_294_1",92068,93258,5073.04920622131,5156.32690775484,"re_s_1",226.585654540974
"1993","293_294_1",92068,93258,5382.91256229582,5461.75109363969,"ir13_s_2",284.110313926161
"831","293_294_1",92068,93258,5745.86140756585,5830.64922853018,"ic3_s_1",56.5270279505266
"13499","293_294_1",92068,93258,5887.17625648071,5973.5488622461,"s12_s_4",2699.50034397601
"3117","293_294_1",92068,93258,8673.0492062221,8756.32690775564,"re_s_2",589.534499810827
"1182","293_294_1",92068,93258,9345.86140756647,9430.64922853078,"ic3_s_2",NA
"13302","294_295_1",93258,94378,522.876256480719,692.073725177175,"s12_s_1",1122.25483711909
"1944","294_295_1",93258,94378,1814.32856229627,2007.76690029597,"ir13_s_1",315.109356184425
"13368","294_295_1",93258,94378,2322.8762564804,2492.07372517718,"s12_s_2",1488.05968238903
"481","294_295_1",93258,94378,3980.1334075662,4067.86769006877,"ice_s_1",55.0085664126273
"13434","294_295_1",93258,94378,4122.87625648139,4292.07372517718,"s12_s_3",815.247481044183
"2403","294_295_1",93258,94378,5107.32120622137,5299.39077617009,"re_s_1",114.937786126503
"1994","294_295_1",93258,94378,5414.32856229659,5607.76690029598,"ir13_s_2",172.366507269929
"832","294_295_1",93258,94378,5780.13340756591,5867.86769006949,"ic3_s_1",55.0085664120006
"13500","294_295_1",93258,94378,5922.87625648149,6092.07372517718,"s12_s_4",2615.24748104497
"3118","294_295_1",93258,94378,8707.32120622216,8899.39077617009,"re_s_2",480.742631396432
"1183","294_295_1",93258,94378,9380.13340756652,9467.86769007008,"ic3_s_2",NA
"13303","295_296_1",94378,94693,666,705.985729631355,"s12_s_1",1268.01427036864
"1945","295_296_1",94378,94693,1974,2023.66425654603,"ir13_s_1",442.335743453975
"13369","295_296_1",94378,94693,2466,2505.98572963135,"s12_s_2",1509.05396797898
"482","295_296_1",94378,94693,4015.03969761033,4078.33538237641,"ice_s_1",187.664617623592
"13435","295_296_1",94378,94693,4266,4305.98572963137,"s12_s_3",968.01427036863
"2404","295_296_1",94378,94693,5274,5312.7463004461,"re_s_1",261.253699553903
"1995","295_296_1",94378,94693,5574,5623.66425654603,"ir13_s_2",191.375441064009
"833","295_296_1",94378,94693,5815.03969761004,5878.33538237742,"ic3_s_1",187.66461762258
"13501","295_296_1",94378,94693,6066,6105.98572963137,"s12_s_4",2768.01427036863
"3119","295_296_1",94378,94693,8874,8912.74630044609,"re_s_2",502.293397164565
"1184","295_296_1",94378,94693,9415.03969761065,9478.33538237801,"ic3_s_2",NA
"13304","296_297_1",94693,95668,666,736.519782311496,"s12_s_1",1237.4802176885
"1946","296_297_1",94693,95668,1974,2053.682280405,"ir13_s_1",412.317719595
"13370","296_297_1",94693,95668,2466,2536.51978231138,"s12_s_2",1515.73498468049
"483","296_297_1",94693,95668,4052.25476699187,4107.07419358636,"ice_s_1",158.925806413642
"13436","296_297_1",94693,95668,4266,4336.51978231185,"s12_s_3",937.480217688147
"2405","296_297_1",94693,95668,5274,5341.1619757381,"re_s_1",232.838024261899
"1996","296_297_1",94693,95668,5574,5653.68228040518,"ir13_s_2",198.572486587233
"834","296_297_1",94693,95668,5852.25476699242,5907.07419358737,"ic3_s_1",158.925806412633
"13502","296_297_1",94693,95668,6066,6136.51978231185,"s12_s_4",2737.48021768815
"3120","296_297_1",94693,95668,8874,8941.1619757381,"re_s_2",511.09279125491
"1185","296_297_1",94693,95668,9452.25476699301,9507.07419358797,"ic3_s_2",NA
"13305","297_298_1",95668,96468,691.322561890344,854.073725177175,"s12_s_1",1151.44225729037
"1947","297_298_1",95668,96468,2005.51598246755,2074.80228040479,"ir13_s_1",416.520281485552
"13371","297_298_1",95668,96468,2491.32256189034,2654.07372517718,"s12_s_2",1408.64873412234
"484","297_298_1",95668,96468,4062.72245929952,4130.1141935864,"ice_s_1",161.208368303961
"13437","297_298_1",95668,96468,4291.32256189036,4454.07372517718,"s12_s_3",844.235934237544
"2406","297_298_1",95668,96468,5298.30965941473,5364.20197573814,"re_s_1",241.314006729414
"1997","297_298_1",95668,96468,5605.51598246755,5674.8022804057,"ir13_s_2",187.920178894644
"835","297_298_1",95668,96468,5862.72245930035,5930.1141935874,"ic3_s_1",161.208368302952
"13503","297_298_1",95668,96468,6091.32256189036,6254.07372517718,"s12_s_4",2644.23593423754
"3121","297_298_1",95668,96468,8898.30965941472,8964.20197573814,"re_s_2",498.520483562803
"1186","297_298_1",95668,96468,9462.72245930094,9530.114193588,"ic3_s_2",NA
